监测子站名称,城市,时间,季节,SO2,NO2,O3,CO_mg/m3,CO_μg/m3,PM10,PM2.5,SO2_标准化,NO2_标准化,O3_标准化,CO_μg/m3_标准化,PM10_标准化,PM2.5_标准化,SO2_环比变化率(%),NO2_环比变化率(%),O3_环比变化率(%),CO_μg/m3_环比变化率(%),PM10_环比变化率(%),PM2.5_环比变化率(%),综合污染指数
天湖 (广州) ,广州,2021-10,秋季,8,8,86,0.5,500.0,25,12,0.6000000000000001,0.058823529411764705,0.8615384615384617,0.28571428571428575,0.1917808219178082,0.15909090909090906,60.00000000000001,-57.89473684210527,-2.2727272727272707,25.0,-43.18181818181818,-42.85714285714286,2.15694800767323
竹洞 (广州),广州,2021-10,秋季,5,19,87,0.6,600.0,38,25,0.3,0.27450980392156865,0.876923076923077,0.42857142857142855,0.3698630136986301,0.4545454545454546,-37.5,137.5,1.1627906976744207,19.999999999999996,52.0,108.33333333333334,2.704412777660159
麓湖 (广州),广州,2021-10,秋季,6,26,76,0.6,600.0,40,23,0.4000000000000001,0.4117647058823529,0.7076923076923077,0.42857142857142855,0.3972602739726027,0.40909090909090906,19.999999999999996,36.8421052631579,-12.643678160919535,0.0,5.263157894736836,-7.9999999999999964,2.754379625209601
南沙大稳 (广州),广州,2021-11,秋季,5,32,48,0.6,600.0,39,24,0.3,0.5294117647058824,0.27692307692307694,0.42857142857142855,0.38356164383561636,0.43181818181818177,-16.666666666666664,23.076923076923084,-36.8421052631579,0.0,-2.500000000000002,4.347826086956519,2.350286095854186
南沙科大 (广州) ,广州,2021-11,秋季,6,25,55,0.6,600.0,36,24,0.4000000000000001,0.39215686274509803,0.3846153846153847,0.42857142857142855,0.3424657534246575,0.43181818181818177,19.999999999999996,-21.875,14.583333333333325,0.0,-7.692307692307687,0.0,2.379627611174751
天湖 (广州) ,广州,2021-11,秋季,8,9,74,0.7,700.0,22,11,0.6000000000000001,0.07843137254901959,0.6769230769230768,0.5714285714285714,0.1506849315068493,0.13636363636363635,33.33333333333333,-64.0,34.54545454545455,16.666666666666675,-38.888888888888886,-54.16666666666667,2.2138315887711535
竹洞 (广州),广州,2021-11,秋季,6,18,68,0.6,600.0,33,22,0.4000000000000001,0.2549019607843137,0.5846153846153846,0.42857142857142855,0.3013698630136986,0.38636363636363635,-25.0,100.0,-8.108108108108103,-14.28571428571429,50.0,100.0,2.355822273348462
麓湖 (广州),广州,2021-11,秋季,5,28,55,0.6,600.0,33,20,0.3,0.4509803921568628,0.3846153846153847,0.42857142857142855,0.3013698630136986,0.34090909090909094,-16.666666666666664,55.55555555555556,-19.11764705882353,0.0,0.0,-9.090909090909093,2.2064461592664655
南沙大稳 (广州),广州,2021-12,冬季,6,47,63,0.8,800.0,67,45,0.4000000000000001,0.8235294117647058,0.5076923076923078,0.7142857142857142,0.7671232876712328,0.9090909090909091,19.999999999999996,67.85714285714286,14.54545454545455,33.33333333333333,103.03030303030303,125.0,4.12172163050487
南沙科大 (广州) ,广州,2021-12,冬季,8,40,67,0.7,700.0,68,36,0.6000000000000001,0.6862745098039216,0.5692307692307693,0.5714285714285714,0.7808219178082192,0.7045454545454546,33.33333333333333,-14.893617021276595,6.349206349206349,-12.5,1.4925373134328401,-19.999999999999996,3.9123012228169363
天湖 (广州) ,广州,2021-12,冬季,5,15,92,0.7,700.0,37,24,0.3,0.19607843137254904,0.9538461538461539,0.5714285714285714,0.35616438356164387,0.43181818181818177,-37.5,-62.5,37.31343283582089,0.0,-45.58823529411765,-33.333333333333336,2.8093357220271
竹洞 (广州),广州,2021-12,冬季,7,29,74,0.6,600.0,55,38,0.5,0.47058823529411764,0.6769230769230768,0.42857142857142855,0.6027397260273972,0.75,39.99999999999999,93.33333333333333,-19.565217391304344,-14.28571428571429,48.64864864864864,58.33333333333333,3.42882246681602
麓湖 (广州),广州,2021-12,冬季,7,44,60,0.7,700.0,60,40,0.5,0.7647058823529412,0.46153846153846156,0.5714285714285714,0.6712328767123288,0.7954545454545455,0.0,51.72413793103448,-18.918918918918916,16.666666666666675,9.090909090909083,5.263157894736836,3.764360337486848
下埔 (惠州),惠州,2021-01,冬季,9,24,69,0.8,800.0,53,32,0.7,0.37254901960784315,0.6,0.7142857142857142,0.5753424657534247,0.6136363636363636,0.0,0.0,0.0,0.0,0.0,0.0,3.5758135632833454
金果湾 (惠州),惠州,2021-01,冬季,6,18,61,0.8,800.0,39,25,0.4000000000000001,0.2549019607843137,0.4769230769230769,0.7142857142857142,0.38356164383561636,0.4545454545454546,-33.333333333333336,-25.0,-11.594202898550721,0.0,-26.415094339622648,-21.875,2.684217850374176
下埔 (惠州),惠州,2021-02,冬季,5,11,53,0.7,700.0,31,20,0.3,0.11764705882352942,0.3538461538461538,0.5714285714285714,0.273972602739726,0.34090909090909094,-16.666666666666664,-38.888888888888886,-13.11475409836066,-12.5,-20.512820512820518,-19.999999999999996,1.9578034777470714
金果湾 (惠州),惠州,2021-02,冬季,6,10,43,0.7,700.0,24,18,0.4000000000000001,0.09803921568627451,0.20000000000000007,0.5714285714285714,0.1780821917808219,0.29545454545454547,19.999999999999996,-9.090909090909093,-18.867924528301884,0.0,-22.580645161290324,-9.999999999999998,1.7430045243502135
下埔 (惠州),惠州,2021-03,春季,6,17,69,0.7,700.0,44,23,0.4000000000000001,0.23529411764705882,0.6,0.5714285714285714,0.4520547945205479,0.40909090909090906,0.0,70.0,60.46511627906976,0.0,83.33333333333333,27.777777777777768,2.667868392687087
金果湾 (惠州),惠州,2021-03,春季,6,18,49,0.7,700.0,35,21,0.4000000000000001,0.2549019607843137,0.29230769230769227,0.5714285714285714,0.3287671232876712,0.36363636363636365,0.0,5.882352941176472,-28.985507246376805,0.0,-20.45454545454546,-8.695652173913048,2.2110417114446124
下埔 (惠州),惠州,2021-04,春季,6,14,62,0.7,700.0,32,19,0.4000000000000001,0.17647058823529416,0.49230769230769234,0.5714285714285714,0.2876712328767123,0.3181818181818182,0.0,-22.22222222222222,26.530612244897966,0.0,-8.571428571428575,-9.523809523809524,2.2460599030300887
金果湾 (惠州),惠州,2021-04,春季,6,16,47,0.7,700.0,24,15,0.4000000000000001,0.21568627450980393,0.2615384615384616,0.5714285714285714,0.1780821917808219,0.2272727272727273,0.0,14.28571428571428,-24.193548387096776,0.0,-25.0,-21.052631578947366,1.8540082265303863
下埔 (惠州),惠州,2021-05,春季,7,12,79,0.6,600.0,28,16,0.5,0.13725490196078433,0.7538461538461539,0.42857142857142855,0.2328767123287671,0.25,16.666666666666675,-25.0,68.08510638297874,-14.28571428571429,16.666666666666675,6.666666666666665,2.3025491967071336
金果湾 (惠州),惠州,2021-05,春季,5,14,57,0.6,600.0,23,15,0.3,0.17647058823529416,0.41538461538461535,0.42857142857142855,0.1643835616438356,0.2272727272727273,-28.57142857142857,16.666666666666675,-27.848101265822788,0.0,-17.85714285714286,-6.25,1.712082921107901
下埔 (惠州),惠州,2021-06,夏季,6,10,50,0.6,600.0,19,10,0.4000000000000001,0.09803921568627451,0.3076923076923077,0.42857142857142855,0.1095890410958904,0.11363636363636365,19.999999999999996,-28.57142857142857,-12.28070175438597,0.0,-17.391304347826086,-33.333333333333336,1.457528356682265
金果湾 (惠州),惠州,2021-06,夏季,5,10,40,0.5,500.0,18,11,0.3,0.09803921568627451,0.15384615384615385,0.28571428571428575,0.0958904109589041,0.13636363636363635,-16.666666666666664,0.0,-19.999999999999996,-16.666666666666664,-5.263157894736848,10.000000000000009,1.0698537025692545
下埔 (惠州),惠州,2021-07,夏季,7,9,51,0.5,500.0,20,9,0.5,0.07843137254901959,0.32307692307692315,0.28571428571428575,0.1232876712328767,0.09090909090909091,39.99999999999999,-9.999999999999998,27.499999999999993,0.0,11.111111111111116,-18.181818181818176,1.401419343482196
金果湾 (惠州),惠州,2021-07,夏季,6,11,37,0.4,400.0,17,10,0.4000000000000001,0.11764705882352942,0.10769230769230764,0.14285714285714285,0.0821917808219178,0.11363636363636365,-14.28571428571429,22.222222222222232,-27.450980392156865,-19.999999999999996,-15.000000000000002,11.111111111111116,0.9640246538312613
下埔 (惠州),惠州,2021-08,夏季,4,14,72,0.6,600.0,31,18,0.2,0.17647058823529416,0.6461538461538462,0.42857142857142855,0.273972602739726,0.29545454545454547,-33.333333333333336,27.27272727272727,94.59459459459461,50.0,82.35294117647058,80.0,2.0206230111548407
金果湾 (惠州),惠州,2021-08,夏季,6,14,52,0.6,600.0,25,18,0.4000000000000001,0.17647058823529416,0.3384615384615385,0.42857142857142855,0.1917808219178082,0.29545454545454547,50.0,0.0,-27.77777777777778,0.0,-19.354838709677423,0.0,1.8307389226406148
下埔 (惠州),惠州,2021-09,秋季,4,10,66,0.6,600.0,24,14,0.2,0.09803921568627451,0.5538461538461538,0.42857142857142855,0.1780821917808219,0.20454545454545453,-33.333333333333336,-28.57142857142857,26.923076923076916,0.0,-4.0000000000000036,-22.22222222222222,1.6630844444301334
金果湾 (惠州),惠州,2021-09,秋季,6,10,43,0.6,600.0,23,15,0.4000000000000001,0.09803921568627451,0.20000000000000007,0.42857142857142855,0.1643835616438356,0.2272727272727273,50.0,0.0,-34.84848484848485,0.0,-4.1666666666666625,7.14285714285714,1.5182669331742662
下埔 (惠州),惠州,2021-10,秋季,6,11,90,0.7,700.0,34,21,0.4000000000000001,0.11764705882352942,0.923076923076923,0.5714285714285714,0.3150684931506849,0.36363636363636365,0.0,10.000000000000009,109.30232558139537,16.666666666666675,47.82608695652173,39.99999999999999,2.6908574101160725
金果湾 (惠州),惠州,2021-10,秋季,7,5,70,0.7,700.0,29,21,0.5,0.0,0.6153846153846155,0.5714285714285714,0.2465753424657534,0.36363636363636365,16.666666666666675,-54.54545454545454,-22.22222222222222,0.0,-14.70588235294118,0.0,2.297024892915304
下埔 (惠州),惠州,2021-11,秋季,7,13,64,0.6,600.0,31,20,0.5,0.1568627450980392,0.5230769230769231,0.42857142857142855,0.273972602739726,0.34090909090909094,0.0,160.0,-8.571428571428575,-14.28571428571429,6.896551724137923,-4.761904761904767,2.223392790395208
金果湾 (惠州),惠州,2021-11,秋季,7,11,52,0.6,600.0,25,18,0.5,0.11764705882352942,0.3384615384615385,0.42857142857142855,0.1917808219178082,0.29545454545454547,0.0,-15.384615384615385,-18.75,0.0,-19.354838709677423,-9.999999999999998,1.87191539322885
下埔 (惠州),惠州,2021-12,冬季,8,23,77,0.6,600.0,58,37,0.6000000000000001,0.35294117647058826,0.7230769230769231,0.42857142857142855,0.6438356164383561,0.7272727272727273,14.28571428571428,109.09090909090908,48.07692307692308,0.0,131.99999999999997,105.55555555555554,3.4756978718300235
金果湾 (惠州),惠州,2021-12,冬季,8,13,63,0.7,700.0,47,32,0.6000000000000001,0.1568627450980392,0.5076923076923078,0.5714285714285714,0.49315068493150677,0.6136363636363636,0.0,-43.47826086956522,-18.181818181818176,16.666666666666675,-18.965517241379317,-13.513513513513509,2.942770672786789
东湖 (江门),江门,2021-01,冬季,7,42,57,0.7,700.0,62,33,0.5,0.7254901960784313,0.41538461538461535,0.5714285714285714,0.6986301369863013,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,3.5472971562415556
端芬 (江门),江门,2021-01,冬季,8,24,60,0.6,600.0,40,25,0.6000000000000001,0.37254901960784315,0.46153846153846156,0.42857142857142855,0.3972602739726027,0.4545454545454546,14.28571428571428,-42.85714285714286,5.263157894736836,-14.28571428571429,-35.483870967741936,-24.242424242424242,2.714464638235791
花果山 (江门),江门,2021-01,冬季,9,37,46,0.7,700.0,65,38,0.7,0.6274509803921569,0.24615384615384617,0.5714285714285714,0.7397260273972603,0.75,12.5,54.16666666666667,-23.33333333333333,16.666666666666675,62.5,52.0,3.6347594253718345
东湖 (江门),江门,2021-02,冬季,7,17,42,0.6,600.0,33,20,0.5,0.23529411764705882,0.18461538461538463,0.42857142857142855,0.3013698630136986,0.34090909090909094,-22.22222222222222,-54.054054054054056,-8.695652173913048,-14.28571428571429,-49.23076923076923,-47.36842105263158,1.9907598847566614
端芬 (江门),江门,2021-02,冬季,7,12,43,0.6,600.0,26,16,0.5,0.13725490196078433,0.20000000000000007,0.42857142857142855,0.2054794520547945,0.25,0.0,-29.411764705882348,2.3809523809523725,0.0,-21.212121212121215,-19.999999999999996,1.7213057825870073
花果山 (江门),江门,2021-02,冬季,8,15,36,0.6,600.0,29,19,0.6000000000000001,0.19607843137254904,0.09230769230769231,0.42857142857142855,0.2465753424657534,0.3181818181818182,14.28571428571428,25.0,-16.279069767441857,0.0,11.538461538461542,18.75,1.8817147128992413
东湖 (江门),江门,2021-03,春季,7,30,52,0.6,600.0,51,27,0.5,0.4901960784313726,0.3384615384615385,0.42857142857142855,0.547945205479452,0.5,-12.5,100.0,44.44444444444444,0.0,75.86206896551724,42.10526315789473,2.805174250943792
端芬 (江门),江门,2021-03,春季,8,15,30,0.6,600.0,35,19,0.6000000000000001,0.19607843137254904,0.0,0.42857142857142855,0.3287671232876712,0.3181818181818182,14.28571428571428,-50.0,-42.307692307692314,0.0,-31.372549019607842,-29.629629629629626,1.871598801413467
花果山 (江门),江门,2021-03,春季,7,29,41,0.7,700.0,52,29,0.5,0.47058823529411764,0.16923076923076918,0.5714285714285714,0.5616438356164384,0.5454545454545454,-12.5,93.33333333333333,36.66666666666667,16.666666666666675,48.57142857142858,52.63157894736843,2.8183459570244422
东湖 (江门),江门,2021-04,春季,6,19,48,0.5,500.0,34,18,0.4000000000000001,0.27450980392156865,0.27692307692307694,0.28571428571428575,0.3150684931506849,0.29545454545454547,-14.28571428571429,-34.48275862068966,17.07317073170731,-28.57142857142857,-34.61538461538461,-37.93103448275862,1.8476702051641616
端芬 (江门),江门,2021-04,春季,7,9,51,0.6,600.0,23,15,0.5,0.07843137254901959,0.32307692307692315,0.42857142857142855,0.1643835616438356,0.2272727272727273,16.666666666666675,-52.63157894736843,6.25,19.999999999999996,-32.35294117647059,-16.666666666666664,1.721736013113934
花果山 (江门),江门,2021-04,春季,9,16,38,0.7,700.0,33,21,0.7,0.21568627450980393,0.12307692307692308,0.5714285714285714,0.3013698630136986,0.36363636363636365,28.57142857142858,77.77777777777777,-25.49019607843137,16.666666666666675,43.47826086956521,39.99999999999999,2.2751979956653607
东湖 (江门),江门,2021-05,春季,6,24,75,0.6,600.0,35,18,0.4000000000000001,0.37254901960784315,0.6923076923076924,0.42857142857142855,0.3287671232876712,0.29545454545454547,-33.333333333333336,50.0,97.36842105263158,-14.28571428571429,6.060606060606055,-14.28571428571429,2.5176498092291806
端芬 (江门),江门,2021-05,春季,9,10,72,0.7,700.0,20,12,0.7,0.09803921568627451,0.6461538461538462,0.5714285714285714,0.1232876712328767,0.15909090909090906,50.0,-58.33333333333333,-4.0000000000000036,16.666666666666675,-42.85714285714286,-33.333333333333336,2.298000213592478
花果山 (江门),江门,2021-05,春季,9,17,56,0.7,700.0,36,21,0.7,0.23529411764705882,0.4,0.5714285714285714,0.3424657534246575,0.36363636363636365,0.0,70.0,-22.22222222222222,0.0,80.0,75.0,2.6128248061366515
东湖 (江门),江门,2021-06,夏季,6,14,47,0.5,500.0,21,11,0.4000000000000001,0.17647058823529416,0.2615384615384616,0.28571428571428575,0.136986301369863,0.13636363636363635,-33.333333333333336,-17.647058823529417,-16.07142857142857,-28.57142857142857,-41.666666666666664,-47.61904761904761,1.3970732732215407
端芬 (江门),江门,2021-06,夏季,10,7,46,0.6,600.0,12,8,0.8,0.03921568627450982,0.24615384615384617,0.42857142857142855,0.0136986301369863,0.06818181818181818,66.66666666666667,-50.0,-2.127659574468088,19.999999999999996,-42.85714285714286,-27.27272727272727,1.5958214093185892
花果山 (江门),江门,2021-06,夏季,6,10,36,0.5,500.0,22,14,0.4000000000000001,0.09803921568627451,0.09230769230769231,0.28571428571428575,0.1506849315068493,0.20454545454545453,-40.0,42.85714285714286,-21.739130434782606,-16.666666666666664,83.33333333333333,75.0,1.2312915797605566
东湖 (江门),江门,2021-07,夏季,5,11,45,0.4,400.0,16,8,0.3,0.11764705882352942,0.23076923076923073,0.14285714285714285,0.0684931506849315,0.06818181818181818,-16.666666666666664,10.000000000000009,25.0,-19.999999999999996,-27.27272727272727,-42.85714285714286,0.9279484013166526
端芬 (江门),江门,2021-07,夏季,7,5,34,0.5,500.0,11,7,0.5,0.0,0.06153846153846154,0.28571428571428575,0.0,0.04545454545454544,39.99999999999999,-54.54545454545454,-24.444444444444446,25.0,-31.25,-12.5,0.8927072927072928
花果山 (江门),江门,2021-07,夏季,7,12,33,0.5,500.0,21,12,0.5,0.13725490196078433,0.0461538461538461,0.28571428571428575,0.136986301369863,0.15909090909090906,0.0,140.0,-2.941176470588236,0.0,90.90909090909092,71.42857142857142,1.2652002442896881
东湖 (江门),江门,2021-08,夏季,6,15,53,0.5,500.0,26,14,0.4000000000000001,0.19607843137254904,0.3538461538461538,0.28571428571428575,0.2054794520547945,0.20454545454545453,-14.28571428571429,25.0,60.606060606060595,0.0,23.809523809523814,16.666666666666675,1.6456637775332377
端芬 (江门),江门,2021-08,夏季,5,6,45,0.7,700.0,16,10,0.3,0.0196078431372549,0.23076923076923073,0.5714285714285714,0.0684931506849315,0.11363636363636365,-16.666666666666664,-60.0,-15.094339622641506,39.99999999999999,-38.46153846153846,-28.57142857142857,1.3039351596563522
花果山 (江门),江门,2021-08,夏季,7,14,33,0.6,600.0,31,17,0.5,0.17647058823529416,0.0461538461538461,0.42857142857142855,0.273972602739726,0.2727272727272727,39.99999999999999,133.33333333333334,-26.66666666666667,-14.28571428571429,93.75,70.0,1.6978957384275675
东湖 (江门),江门,2021-09,秋季,4,19,74,0.5,500.0,30,17,0.2,0.27450980392156865,0.6769230769230768,0.28571428571428575,0.2602739726027397,0.2727272727272727,-42.85714285714286,35.71428571428572,124.24242424242422,-16.666666666666664,-3.2258064516129004,0.0,1.9701484118889436
端芬 (江门),江门,2021-09,秋季,6,9,59,0.7,700.0,20,12,0.4000000000000001,0.07843137254901959,0.44615384615384623,0.5714285714285714,0.1232876712328767,0.15909090909090906,50.0,-52.63157894736843,-20.270270270270274,39.99999999999999,-33.333333333333336,-29.411764705882348,1.7783923704552231
花果山 (江门),江门,2021-09,秋季,7,18,46,0.6,600.0,34,22,0.5,0.2549019607843137,0.24615384615384617,0.42857142857142855,0.3150684931506849,0.38636363636363635,16.666666666666675,100.0,-22.033898305084744,-14.28571428571429,70.0,83.33333333333333,2.13105936502391
东湖 (江门),江门,2021-10,秋季,7,21,95,0.5,500.0,42,22,0.5,0.3137254901960784,1.0,0.28571428571428575,0.4246575342465753,0.38636363636363635,0.0,16.666666666666675,106.52173913043477,-16.666666666666664,23.529411764705888,0.0,2.9104609465205757
端芬 (江门),江门,2021-10,秋季,10,16,89,0.6,600.0,35,22,0.8,0.21568627450980393,0.9076923076923077,0.42857142857142855,0.3287671232876712,0.38636363636363635,42.85714285714286,-23.809523809523814,-6.315789473684208,19.999999999999996,-16.666666666666664,0.0,3.0670807704248473
花果山 (江门),江门,2021-10,秋季,7,23,72,0.6,600.0,49,29,0.5,0.35294117647058826,0.6461538461538462,0.42857142857142855,0.5205479452054795,0.5454545454545454,-30.000000000000004,43.75,-19.10112359550562,0.0,39.99999999999999,31.818181818181813,2.993668941855888
东湖 (江门),江门,2021-11,秋季,8,31,60,0.6,600.0,42,22,0.6000000000000001,0.5098039215686274,0.46153846153846156,0.42857142857142855,0.4246575342465753,0.38636363636363635,14.28571428571428,34.78260869565217,-16.666666666666664,0.0,-14.28571428571429,-24.13793103448276,2.8109349822887295
端芬 (江门),江门,2021-11,秋季,11,24,65,0.6,600.0,37,22,0.9000000000000001,0.37254901960784315,0.5384615384615384,0.42857142857142855,0.35616438356164387,0.38636363636363635,37.5,-22.580645161290324,8.333333333333325,0.0,-11.904761904761907,0.0,2.9821100065660904
花果山 (江门),江门,2021-11,秋季,8,31,52,0.7,700.0,48,28,0.6000000000000001,0.5098039215686274,0.3384615384615385,0.5714285714285714,0.5068493150684932,0.5227272727272727,-27.27272727272727,29.166666666666675,-19.999999999999996,16.666666666666675,29.729729729729737,27.27272727272727,3.0492706192545027
东湖 (江门),江门,2021-12,冬季,9,45,66,0.7,700.0,74,39,0.7,0.7843137254901961,0.5538461538461538,0.5714285714285714,0.8630136986301371,0.7727272727272727,12.5,45.16129032258065,26.923076923076916,0.0,54.16666666666667,39.28571428571428,4.245329422122331
端芬 (江门),江门,2021-12,冬季,12,28,77,0.6,600.0,56,36,1.0000000000000002,0.4509803921568628,0.7230769230769231,0.42857142857142855,0.6164383561643836,0.7045454545454546,33.33333333333333,-37.77777777777778,16.666666666666675,-14.28571428571429,-24.32432432432432,-7.692307692307687,3.9236125545150524
花果山 (江门),江门,2021-12,冬季,8,46,57,0.7,700.0,81,49,0.6000000000000001,0.803921568627451,0.41538461538461535,0.5714285714285714,0.9589041095890412,1.0,-33.333333333333336,64.28571428571428,-25.97402597402597,16.666666666666675,44.64285714285714,36.111111111111114,4.34963886502968
通心岭 (深圳) ,深圳,2021-01,冬季,4,21,67,0.6,600.0,45,26,0.2,0.3137254901960784,0.5692307692307693,0.42857142857142855,0.4657534246575343,0.4772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,2.454553839928538
通心岭 (深圳) ,深圳,2021-02,冬季,3,12,50,0.6,600.0,30,19,0.10000000000000003,0.13725490196078433,0.3076923076923077,0.42857142857142855,0.2602739726027397,0.3181818181818182,-25.0,-42.85714285714286,-25.373134328358205,0.0,-33.333333333333336,-26.923076923076927,1.5519744290090784
通心岭 (深圳) ,深圳,2021-03,春季,4,18,65,0.7,700.0,41,21,0.2,0.2549019607843137,0.5384615384615384,0.5714285714285714,0.4109589041095891,0.36363636363636365,33.33333333333333,50.0,30.000000000000004,16.666666666666675,36.66666666666667,10.526315789473696,2.3393873384203765
通心岭 (深圳) ,深圳,2021-04,春季,5,16,48,0.5,500.0,26,17,0.3,0.21568627450980393,0.27692307692307694,0.28571428571428575,0.2054794520547945,0.2727272727272727,25.0,-11.111111111111116,-26.15384615384615,-28.57142857142857,-36.58536585365854,-19.047619047619047,1.5565303619292337
通心岭 (深圳) ,深圳,2021-05,春季,5,13,76,0.7,700.0,24,13,0.3,0.1568627450980392,0.7076923076923077,0.5714285714285714,0.1780821917808219,0.18181818181818182,0.0,-18.75,58.33333333333333,39.99999999999999,-7.692307692307687,-23.529411764705888,2.0958839978179222
通心岭 (深圳) ,深圳,2021-06,夏季,5,9,47,0.6,600.0,16,8,0.3,0.07843137254901959,0.2615384615384616,0.42857142857142855,0.0684931506849315,0.06818181818181818,0.0,-30.76923076923077,-38.1578947368421,-14.28571428571429,-33.333333333333336,-38.46153846153846,1.2052162315256594
通心岭 (深圳) ,深圳,2021-07,夏季,5,9,37,0.5,500.0,13,6,0.3,0.07843137254901959,0.10769230769230764,0.28571428571428575,0.0273972602739726,0.022727272727272707,0.0,0.0,-21.276595744680847,-16.666666666666664,-18.75,-25.0,0.8219624989568582
通心岭 (深圳) ,深圳,2021-08,夏季,5,15,48,0.5,500.0,21,12,0.3,0.19607843137254904,0.27692307692307694,0.28571428571428575,0.136986301369863,0.15909090909090906,0.0,66.66666666666667,29.729729729729737,0.0,61.53846153846154,100.0,1.3547930044706837
通心岭 (深圳) ,深圳,2021-09,秋季,4,17,60,0.6,600.0,22,12,0.2,0.23529411764705882,0.46153846153846156,0.42857142857142855,0.1506849315068493,0.15909090909090906,-19.999999999999996,13.33333333333333,25.0,19.999999999999996,4.761904761904767,0.0,1.6351798483547073
通心岭 (深圳) ,深圳,2021-10,秋季,4,13,89,0.6,600.0,34,18,0.2,0.1568627450980392,0.9076923076923077,0.42857142857142855,0.3150684931506849,0.29545454545454547,0.0,-23.529411764705888,48.33333333333334,0.0,54.54545454545454,50.0,2.303649519967006
通心岭 (深圳) ,深圳,2021-11,秋季,5,22,62,0.7,700.0,33,19,0.3,0.33333333333333337,0.49230769230769234,0.5714285714285714,0.3013698630136986,0.3181818181818182,25.0,69.23076923076923,-30.33707865168539,16.666666666666675,-2.941176470588236,5.555555555555558,2.316621278265114
通心岭 (深圳) ,深圳,2021-12,冬季,7,30,78,0.7,700.0,54,33,0.5,0.4901960784313726,0.7384615384615386,0.5714285714285714,0.5890410958904109,0.6363636363636364,39.99999999999999,36.36363636363635,25.806451612903224,0.0,63.63636363636365,73.6842105263158,3.5254909205755296
唐家 (珠海),珠海,2021-01,冬季,5,34,63,0.5,500.0,50,32,0.3,0.5686274509803921,0.5076923076923078,0.28571428571428575,0.5342465753424657,0.6136363636363636,0.0,0.0,0.0,0.0,0.0,0.0,2.8099169833658153
唐家 (珠海),珠海,2021-02,冬季,5,22,41,0.5,500.0,33,21,0.3,0.33333333333333337,0.16923076923076918,0.28571428571428575,0.3013698630136986,0.36363636363636365,0.0,-35.29411764705882,-34.92063492063492,0.0,-34.0,-34.375,1.7532846149284507
唐家 (珠海),珠海,2021-03,春季,6,25,62,0.4,400.0,44,24,0.4000000000000001,0.39215686274509803,0.49230769230769234,0.14285714285714285,0.4520547945205479,0.43181818181818177,19.999999999999996,13.636363636363647,51.21951219512195,-19.999999999999996,33.33333333333333,14.28571428571428,2.311194674248663
唐家 (珠海),珠海,2021-04,春季,6,15,51,0.3,300.0,30,16,0.4000000000000001,0.19607843137254904,0.32307692307692315,0.0,0.2602739726027397,0.25,0.0,-40.0,-17.741935483870964,-25.0,-31.818181818181824,-33.333333333333336,1.429429327052212
唐家 (珠海),珠海,2021-05,春季,6,20,74,0.4,400.0,30,13,0.4000000000000001,0.29411764705882354,0.6769230769230768,0.14285714285714285,0.2602739726027397,0.18181818181818182,0.0,33.33333333333333,45.09803921568627,33.33333333333333,0.0,-18.75,1.9559900212599648
唐家 (珠海),珠海,2021-06,夏季,4,10,47,0.3,300.0,17,9,0.2,0.09803921568627451,0.2615384615384616,0.0,0.0821917808219178,0.09090909090909091,-33.333333333333336,-50.0,-36.48648648648649,-25.0,-43.333333333333336,-30.76923076923077,0.7326785489557448
唐家 (珠海),珠海,2021-07,夏季,5,8,39,0.3,300.0,12,5,0.3,0.058823529411764705,0.13846153846153852,0.0,0.0136986301369863,0.0,25.0,-19.999999999999996,-17.021276595744684,0.0,-29.411764705882348,-44.44444444444444,0.5109836980102895
唐家 (珠海),珠海,2021-08,夏季,6,9,53,0.4,400.0,19,11,0.4000000000000001,0.07843137254901959,0.3538461538461538,0.14285714285714285,0.1095890410958904,0.13636363636363635,19.999999999999996,12.5,35.897435897435905,33.33333333333333,58.33333333333333,120.00000000000001,1.221087346711843
唐家 (珠海),珠海,2021-09,秋季,7,13,70,0.4,400.0,20,14,0.5,0.1568627450980392,0.6153846153846155,0.14285714285714285,0.1232876712328767,0.20454545454545453,16.666666666666675,44.44444444444444,32.0754716981132,0.0,5.263157894736836,27.27272727272727,1.7429376291181289
唐家 (珠海),珠海,2021-10,秋季,8,18,94,0.5,500.0,35,20,0.6000000000000001,0.2549019607843137,0.9846153846153848,0.28571428571428575,0.3287671232876712,0.34090909090909094,14.28571428571428,38.46153846153846,34.28571428571428,25.0,75.0,42.85714285714286,2.794907845310746
唐家 (珠海),珠海,2021-11,秋季,5,26,67,0.4,400.0,35,22,0.3,0.4117647058823529,0.5692307692307693,0.14285714285714285,0.3287671232876712,0.38636363636363635,-37.5,44.44444444444444,-28.723404255319153,-19.999999999999996,0.0,10.000000000000009,2.1389833776215723
唐家 (珠海),珠海,2021-12,冬季,6,35,75,0.5,500.0,60,38,0.4000000000000001,0.5882352941176471,0.6923076923076924,0.28571428571428575,0.6712328767123288,0.75,19.999999999999996,34.61538461538463,11.940298507462677,25.0,71.42857142857142,72.72727272727273,3.3874901488519544
