监测子站名称,城市,时间,季节,SO2,NO2,O3,CO_mg/m3,CO_μg/m3,PM10,PM2.5,SO2_标准化,NO2_标准化,O3_标准化,CO_μg/m3_标准化,PM10_标准化,PM2.5_标准化,SO2_环比变化率(%),NO2_环比变化率(%),O3_环比变化率(%),CO_μg/m3_环比变化率(%),PM10_环比变化率(%),PM2.5_环比变化率(%),综合污染指数
南沙大稳 (广州),广州,2021-10,秋季,8,31,73,1.0,1000.0,41,26,0.5384615384615385,0.5,0.5671641791044777,1.0,0.4576271186440678,0.6333333333333333,33.33333333333333,24.0,52.08333333333333,42.85714285714286,57.692307692307686,73.33333333333334,3.6965861695434175
南沙科大 (广州) ,广州,2021-10,秋季,2,24,66,0.5,500.0,41,20,0.07692307692307693,0.3653846153846154,0.4626865671641791,0.28571428571428575,0.4576271186440678,0.4333333333333333,-75.0,-22.580645161290324,-9.589041095890416,-50.0,0.0,-23.076923076923073,2.081668997163558
天湖 (广州) ,广州,2021-10,秋季,6,6,83,0.6,600.0,23,16,0.38461538461538464,0.019230769230769232,0.7164179104477613,0.42857142857142855,0.15254237288135594,0.3,200.0,-75.0,25.757575757575758,19.999999999999996,-43.90243902439024,-19.999999999999996,2.0013778657467
竹洞 (广州),广州,2021-10,秋季,10,18,56,0.7,700.0,37,25,0.6923076923076923,0.25,0.31343283582089554,0.5714285714285714,0.38983050847457623,0.6000000000000001,66.66666666666667,200.0,-32.53012048192772,16.666666666666675,60.86956521739131,56.25,2.8169996080317357
麓湖 (广州),广州,2021-10,秋季,6,27,58,0.6,600.0,33,22,0.38461538461538464,0.42307692307692313,0.34328358208955223,0.42857142857142855,0.32203389830508466,0.49999999999999994,-40.0,50.0,3.571428571428581,-14.28571428571429,-10.81081081081081,-12.0,2.401581216658373
南沙大稳 (广州),广州,2021-11,秋季,11,49,66,0.9,900.0,64,34,0.7692307692307694,0.8461538461538463,0.4626865671641791,0.8571428571428572,0.847457627118644,0.8999999999999999,83.33333333333333,81.4814814814815,13.793103448275868,50.0,93.93939393939394,54.54545454545454,4.682671666810296
南沙科大 (广州) ,广州,2021-11,秋季,6,38,71,0.5,500.0,63,26,0.38461538461538464,0.6346153846153847,0.5373134328358209,0.28571428571428575,0.8305084745762712,0.6333333333333333,-45.45454545454546,-22.44897959183674,7.575757575757569,-44.44444444444444,-1.5625,-23.529411764705888,3.3061002956904804
天湖 (广州) ,广州,2021-11,秋季,8,11,102,0.7,700.0,38,23,0.5384615384615385,0.1153846153846154,1.0,0.5714285714285714,0.40677966101694907,0.5333333333333332,33.33333333333333,-71.05263157894737,43.66197183098593,39.99999999999999,-39.682539682539684,-11.538461538461542,3.1653877196250075
竹洞 (广州),广州,2021-11,秋季,12,32,58,0.8,800.0,58,35,0.8461538461538463,0.5192307692307693,0.34328358208955223,0.7142857142857142,0.7457627118644068,0.9333333333333333,50.0,190.9090909090909,-43.13725490196079,14.28571428571428,52.63157894736843,52.17391304347827,4.102049956957622
麓湖 (广州),广州,2021-11,秋季,5,46,51,0.7,700.0,56,29,0.3076923076923077,0.7884615384615385,0.23880597014925375,0.5714285714285714,0.711864406779661,0.7333333333333334,-58.33333333333333,43.75,-12.06896551724138,-12.5,-3.4482758620689613,-17.14285714285714,3.3515861278446657
南沙大稳 (广州),广州,2021-12,冬季,10,48,40,0.8,800.0,60,35,0.6923076923076923,0.826923076923077,0.07462686567164178,0.7142857142857142,0.7796610169491525,0.9333333333333333,100.0,4.347826086956519,-21.568627450980394,14.28571428571428,7.14285714285714,20.68965517241379,4.021137699470611
南沙科大 (广州) ,广州,2021-12,冬季,8,49,44,0.7,700.0,62,29,0.5384615384615385,0.8461538461538463,0.13432835820895528,0.5714285714285714,0.8135593220338984,0.7333333333333334,-19.999999999999996,2.083333333333326,10.000000000000009,-12.5,3.3333333333333437,-17.14285714285714,3.637264969620143
天湖 (广州) ,广州,2021-12,冬季,7,13,77,0.6,600.0,30,22,0.4615384615384616,0.15384615384615385,0.6268656716417911,0.42857142857142855,0.27118644067796605,0.49999999999999994,-12.5,-73.46938775510203,75.0,-14.28571428571429,-51.61290322580645,-24.13793103448276,2.442008156275801
竹洞 (广州),广州,2021-12,冬季,7,31,40,0.8,800.0,48,30,0.4615384615384616,0.5,0.07462686567164178,0.7142857142857142,0.576271186440678,0.7666666666666666,0.0,138.46153846153845,-48.05194805194806,33.33333333333333,60.00000000000001,36.36363636363635,3.0933888946031622
麓湖 (广州),广州,2021-12,冬季,6,43,37,0.7,700.0,50,30,0.38461538461538464,0.7307692307692308,0.029850746268656803,0.5714285714285714,0.6101694915254237,0.7666666666666666,-14.28571428571429,38.70967741935485,-7.499999999999996,-12.5,4.166666666666674,0.0,3.093500091273934
下埔 (惠州),惠州,2021-01,冬季,5,17,56,0.7,700.0,42,27,0.3076923076923077,0.23076923076923078,0.31343283582089554,0.5714285714285714,0.47457627118644063,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.5645658835641125
金果湾 (惠州),惠州,2021-01,冬季,5,11,53,0.5,500.0,34,25,0.3076923076923077,0.1153846153846154,0.26865671641791045,0.28571428571428575,0.3389830508474576,0.6000000000000001,0.0,-35.29411764705882,-5.35714285714286,-28.57142857142857,-19.047619047619047,-7.4074074074074066,1.916430976056577
下埔 (惠州),惠州,2021-02,冬季,5,20,71,0.6,600.0,42,25,0.3076923076923077,0.2884615384615385,0.5373134328358209,0.42857142857142855,0.47457627118644063,0.6000000000000001,0.0,81.81818181818181,33.96226415094339,19.999999999999996,23.529411764705888,0.0,2.6366149787475366
金果湾 (惠州),惠州,2021-02,冬季,6,12,66,0.7,700.0,30,19,0.38461538461538464,0.13461538461538464,0.4626865671641791,0.5714285714285714,0.27118644067796605,0.39999999999999997,19.999999999999996,-40.0,-7.042253521126762,16.666666666666675,-28.57142857142857,-24.0,2.224532348501486
下埔 (惠州),惠州,2021-03,春季,6,21,83,0.6,600.0,50,25,0.38461538461538464,0.3076923076923077,0.7164179104477613,0.42857142857142855,0.6101694915254237,0.6000000000000001,0.0,75.0,25.757575757575758,-14.28571428571429,66.66666666666667,31.578947368421062,3.047466522852306
金果湾 (惠州),惠州,2021-03,春季,6,16,64,0.5,500.0,39,23,0.38461538461538464,0.21153846153846156,0.4328358208955224,0.28571428571428575,0.423728813559322,0.5333333333333332,0.0,-23.809523809523814,-22.891566265060238,-16.666666666666664,-21.999999999999996,-7.9999999999999964,2.27176609965631
下埔 (惠州),惠州,2021-04,春季,5,15,76,0.5,500.0,39,18,0.3076923076923077,0.19230769230769235,0.6119402985074627,0.28571428571428575,0.423728813559322,0.36666666666666664,-16.666666666666664,-6.25,18.75,0.0,0.0,-21.739130434782606,2.188050064447737
金果湾 (惠州),惠州,2021-04,春季,6,13,60,0.6,600.0,30,18,0.38461538461538464,0.15384615384615385,0.37313432835820903,0.42857142857142855,0.27118644067796605,0.36666666666666664,19.999999999999996,-13.33333333333333,-21.052631578947366,19.999999999999996,-23.076923076923073,0.0,1.9780204027358088
下埔 (惠州),惠州,2021-05,春季,5,12,75,0.6,600.0,34,16,0.3076923076923077,0.13461538461538464,0.5970149253731343,0.42857142857142855,0.3389830508474576,0.3,-16.666666666666664,-7.692307692307687,25.0,0.0,13.33333333333333,-11.111111111111116,2.1068770970997126
金果湾 (惠州),惠州,2021-05,春季,6,14,58,0.5,500.0,30,18,0.38461538461538464,0.17307692307692313,0.34328358208955223,0.28571428571428575,0.27118644067796605,0.36666666666666664,19.999999999999996,16.666666666666675,-22.666666666666668,-16.666666666666664,-11.764705882352944,12.5,1.8245432828407784
下埔 (惠州),惠州,2021-06,夏季,4,11,57,0.7,700.0,21,9,0.23076923076923078,0.1153846153846154,0.32835820895522394,0.5714285714285714,0.11864406779661016,0.06666666666666665,-33.333333333333336,-21.42857142857143,-1.7241379310344862,39.99999999999999,-30.000000000000004,-50.0,1.4312513610009183
金果湾 (惠州),惠州,2021-06,夏季,6,12,39,0.5,500.0,18,11,0.38461538461538464,0.13461538461538464,0.059701492537313494,0.28571428571428575,0.06779661016949154,0.1333333333333333,50.0,9.090909090909083,-31.57894736842105,-28.57142857142857,-14.28571428571429,22.222222222222232,1.0657764909851934
下埔 (惠州),惠州,2021-07,夏季,5,11,55,0.6,600.0,21,9,0.3076923076923077,0.1153846153846154,0.29850746268656725,0.42857142857142855,0.11864406779661016,0.06666666666666665,-16.666666666666664,-8.333333333333337,41.025641025641036,19.999999999999996,16.666666666666675,-18.181818181818176,1.3354665487981956
金果湾 (惠州),惠州,2021-07,夏季,6,13,42,0.5,500.0,17,11,0.38461538461538464,0.15384615384615385,0.10447761194029859,0.28571428571428575,0.05084745762711865,0.1333333333333333,19.999999999999996,18.181818181818187,-23.636363636363633,-16.666666666666664,-19.047619047619047,22.222222222222232,1.1128342270765748
下埔 (惠州),惠州,2021-08,夏季,5,14,61,0.6,600.0,26,14,0.3076923076923077,0.17307692307692313,0.3880597014925373,0.42857142857142855,0.20338983050847456,0.23333333333333334,-16.666666666666664,7.692307692307687,45.238095238095234,19.999999999999996,52.941176470588225,27.27272727272727,1.7341235246750046
金果湾 (惠州),惠州,2021-08,夏季,6,14,43,0.5,500.0,21,12,0.38461538461538464,0.17307692307692313,0.11940298507462688,0.28571428571428575,0.11864406779661016,0.16666666666666669,19.999999999999996,0.0,-29.508196721311474,-16.666666666666664,-19.23076923076923,-14.28571428571429,1.248120312944497
下埔 (惠州),惠州,2021-09,秋季,6,11,56,0.5,500.0,25,15,0.38461538461538464,0.1153846153846154,0.31343283582089554,0.28571428571428575,0.18644067796610167,0.26666666666666666,0.0,-21.42857142857143,30.232558139534895,0.0,19.047619047619047,25.0,1.5522544661679496
金果湾 (惠州),惠州,2021-09,秋季,6,12,50,0.6,600.0,18,11,0.38461538461538464,0.13461538461538464,0.22388059701492535,0.42857142857142855,0.06779661016949154,0.1333333333333333,0.0,9.090909090909083,-10.71428571428571,19.999999999999996,-28.000000000000004,-26.66666666666667,1.372812738319948
下埔 (惠州),惠州,2021-10,秋季,8,13,67,0.7,700.0,34,22,0.5384615384615385,0.15384615384615385,0.4776119402985075,0.5714285714285714,0.3389830508474576,0.49999999999999994,33.33333333333333,8.333333333333325,34.00000000000001,16.666666666666675,88.88888888888889,100.0,2.5803312548822293
金果湾 (惠州),惠州,2021-10,秋季,4,12,57,0.7,700.0,25,19,0.23076923076923078,0.13461538461538464,0.32835820895522394,0.5714285714285714,0.18644067796610167,0.39999999999999997,-50.0,-7.692307692307687,-14.925373134328357,0.0,-26.470588235294112,-13.636363636363635,1.8516120737345123
下埔 (惠州),惠州,2021-11,秋季,10,23,70,0.7,700.0,55,28,0.6923076923076923,0.3461538461538462,0.5223880597014925,0.5714285714285714,0.6949152542372881,0.7,150.0,91.66666666666667,22.807017543859654,0.0,120.00000000000001,47.36842105263157,3.5271934238288907
金果湾 (惠州),惠州,2021-11,秋季,5,16,61,0.7,700.0,38,22,0.3076923076923077,0.21153846153846156,0.3880597014925373,0.5714285714285714,0.40677966101694907,0.49999999999999994,-50.0,-30.434782608695656,-12.857142857142856,0.0,-30.909090909090907,-21.42857142857143,2.385498703168827
下埔 (惠州),惠州,2021-12,冬季,10,25,52,0.7,700.0,48,27,0.6923076923076923,0.38461538461538464,0.25373134328358216,0.5714285714285714,0.576271186440678,0.6666666666666667,100.0,56.25,-14.754098360655743,0.0,26.315789473684205,22.72727272727273,3.145020844742575
金果湾 (惠州),惠州,2021-12,冬季,6,19,49,0.7,700.0,33,21,0.38461538461538464,0.2692307692307693,0.20895522388059706,0.5714285714285714,0.32203389830508466,0.4666666666666666,-40.0,-24.0,-5.769230769230771,0.0,-31.25,-22.22222222222222,2.222930514127074
东湖 (江门),江门,2021-01,冬季,7,23,53,0.6,600.0,45,27,0.4615384615384616,0.3461538461538462,0.26865671641791045,0.42857142857142855,0.5254237288135593,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.697010848161873
端芬 (江门),江门,2021-01,冬季,4,19,52,0.7,700.0,36,27,0.23076923076923078,0.2692307692307693,0.25373134328358216,0.5714285714285714,0.3728813559322034,0.6666666666666667,-42.85714285714286,-17.391304347826086,-1.8867924528301883,16.666666666666675,-19.999999999999996,0.0,2.3647079373110236
花果山 (江门),江门,2021-01,冬季,4,24,45,0.6,600.0,46,33,0.23076923076923078,0.3653846153846154,0.14925373134328357,0.42857142857142855,0.5423728813559322,0.8666666666666667,0.0,26.315789473684205,-13.461538461538458,-14.28571428571429,27.777777777777768,22.222222222222232,2.5830185540911574
东湖 (江门),江门,2021-02,冬季,7,31,71,0.7,700.0,54,28,0.4615384615384616,0.5,0.5373134328358209,0.5714285714285714,0.6779661016949152,0.7,75.0,29.166666666666675,57.77777777777777,16.666666666666675,17.391304347826097,-15.151515151515149,3.448246567497769
端芬 (江门),江门,2021-02,冬季,5,19,68,0.7,700.0,36,24,0.3076923076923077,0.2692307692307693,0.4925373134328359,0.5714285714285714,0.3728813559322034,0.5666666666666667,-28.57142857142857,-38.70967741935484,-4.225352112676061,0.0,-33.333333333333336,-14.28571428571429,2.580436984383354
花果山 (江门),江门,2021-02,冬季,5,36,51,0.8,800.0,56,37,0.3076923076923077,0.5961538461538461,0.23880597014925375,0.7142857142857142,0.711864406779661,1.0,0.0,89.4736842105263,-25.0,14.28571428571428,55.55555555555556,54.16666666666667,3.568802245060783
东湖 (江门),江门,2021-03,春季,6,27,78,0.6,600.0,55,26,0.38461538461538464,0.42307692307692313,0.6417910447761195,0.42857142857142855,0.6949152542372881,0.6333333333333333,19.999999999999996,-25.0,52.941176470588225,-25.0,-1.7857142857142905,-29.729729729729726,3.206303368610477
端芬 (江门),江门,2021-03,春季,5,18,68,0.7,700.0,41,23,0.3076923076923077,0.25,0.4925373134328359,0.5714285714285714,0.4576271186440678,0.5333333333333332,-16.666666666666664,-33.333333333333336,-12.82051282051282,16.666666666666675,-25.454545454545453,-11.538461538461542,2.612618644531116
花果山 (江门),江门,2021-03,春季,5,32,62,0.6,600.0,61,34,0.3076923076923077,0.5192307692307693,0.4029850746268657,0.42857142857142855,0.7966101694915253,0.8999999999999999,0.0,77.77777777777777,-8.823529411764708,-14.28571428571429,48.78048780487805,47.82608695652173,3.3550897496128966
东湖 (江门),江门,2021-04,春季,7,21,68,0.6,600.0,44,21,0.4615384615384616,0.3076923076923077,0.4925373134328359,0.42857142857142855,0.5084745762711864,0.4666666666666666,39.99999999999999,-34.375,9.677419354838701,0.0,-27.86885245901639,-38.23529411764706,2.6654807541728873
端芬 (江门),江门,2021-04,春季,8,13,78,0.5,500.0,39,20,0.5384615384615385,0.15384615384615385,0.6417910447761195,0.28571428571428575,0.423728813559322,0.4333333333333333,14.28571428571428,-38.095238095238095,14.705882352941169,-16.666666666666664,-11.363636363636365,-4.761904761904767,2.4768751696907527
花果山 (江门),江门,2021-04,春季,9,24,60,0.6,600.0,44,26,0.6153846153846154,0.3653846153846154,0.37313432835820903,0.42857142857142855,0.5084745762711864,0.6333333333333333,12.5,84.61538461538463,-23.076923076923073,19.999999999999996,12.82051282051282,30.000000000000004,2.9242828973033883
东湖 (江门),江门,2021-05,春季,6,17,71,0.6,600.0,38,19,0.38461538461538464,0.23076923076923078,0.5373134328358209,0.42857142857142855,0.40677966101694907,0.39999999999999997,-33.333333333333336,-29.166666666666664,18.333333333333336,0.0,-13.636363636363635,-26.923076923076927,2.388049137808814
端芬 (江门),江门,2021-05,春季,8,9,67,0.6,600.0,26,13,0.5384615384615385,0.07692307692307691,0.4776119402985075,0.42857142857142855,0.20338983050847456,0.2,33.33333333333333,-47.05882352941176,-5.633802816901412,0.0,-31.57894736842105,-31.57894736842105,1.924957814763026
花果山 (江门),江门,2021-05,春季,11,16,53,0.6,600.0,37,23,0.7692307692307694,0.21153846153846156,0.26865671641791045,0.42857142857142855,0.38983050847457623,0.5333333333333332,37.5,77.77777777777777,-20.895522388059707,0.0,42.307692307692314,76.92307692307692,2.6011612175664793
东湖 (江门),江门,2021-06,夏季,4,13,59,0.6,600.0,24,12,0.23076923076923078,0.15384615384615385,0.35820895522388063,0.42857142857142855,0.16949152542372883,0.16666666666666669,-63.63636363636363,-18.75,11.32075471698113,0.0,-35.13513513513513,-47.82608695652174,1.5075539605010895
端芬 (江门),江门,2021-06,夏季,7,6,52,0.6,600.0,17,8,0.4615384615384616,0.019230769230769232,0.25373134328358216,0.42857142857142855,0.05084745762711865,0.033333333333333326,75.0,-53.84615384615385,-11.864406779661019,0.0,-29.166666666666664,-33.333333333333336,1.2472527935846935
花果山 (江门),江门,2021-06,夏季,9,13,47,0.5,500.0,27,18,0.6153846153846154,0.15384615384615385,0.17910447761194037,0.28571428571428575,0.22033898305084745,0.36666666666666664,28.57142857142858,116.66666666666666,-9.615384615384615,-16.666666666666664,58.823529411764696,125.0,1.8210551822745096
东湖 (江门),江门,2021-07,夏季,6,11,56,0.5,500.0,21,11,0.38461538461538464,0.1153846153846154,0.31343283582089554,0.28571428571428575,0.11864406779661016,0.1333333333333333,-33.333333333333336,-15.384615384615385,19.14893617021276,0.0,-22.22222222222222,-38.888888888888886,1.3511245226651247
端芬 (江门),江门,2021-07,夏季,9,8,43,0.7,700.0,14,7,0.6153846153846154,0.057692307692307696,0.11940298507462688,0.5714285714285714,0.0,0.0,50.0,-27.27272727272727,-23.214285714285708,39.99999999999999,-33.333333333333336,-36.36363636363637,1.3639084795801213
花果山 (江门),江门,2021-07,夏季,11,9,43,0.6,600.0,23,15,0.7692307692307694,0.07692307692307691,0.11940298507462688,0.42857142857142855,0.15254237288135594,0.26666666666666666,22.222222222222232,12.5,0.0,-14.28571428571429,64.28571428571428,114.28571428571428,1.8133372993479242
东湖 (江门),江门,2021-08,夏季,7,12,61,0.5,500.0,24,12,0.4615384615384616,0.13461538461538464,0.3880597014925373,0.28571428571428575,0.16949152542372883,0.16666666666666669,-36.36363636363637,33.33333333333333,41.86046511627908,-16.666666666666664,4.347826086956519,-19.999999999999996,1.606086025451065
端芬 (江门),江门,2021-08,夏季,9,8,42,0.7,700.0,17,9,0.6153846153846154,0.057692307692307696,0.10447761194029859,0.5714285714285714,0.05084745762711865,0.06666666666666665,28.57142857142858,-33.333333333333336,-31.147540983606557,39.99999999999999,-29.166666666666664,-25.0,1.4664972307395785
花果山 (江门),江门,2021-08,夏季,10,10,44,0.7,700.0,29,16,0.6923076923076923,0.09615384615384616,0.13432835820895528,0.5714285714285714,0.2542372881355932,0.3,11.111111111111116,25.0,4.761904761904767,0.0,70.58823529411764,77.77777777777777,2.048455756234658
东湖 (江门),江门,2021-09,秋季,7,16,60,0.5,500.0,25,13,0.4615384615384616,0.21153846153846156,0.37313432835820903,0.28571428571428575,0.18644067796610167,0.2,-30.000000000000004,60.00000000000001,36.36363636363635,-28.57142857142857,-13.793103448275868,-18.75,1.7183662151155197
端芬 (江门),江门,2021-09,秋季,9,10,48,0.6,600.0,17,9,0.6153846153846154,0.09615384615384616,0.19402985074626866,0.42857142857142855,0.05084745762711865,0.06666666666666665,28.57142857142858,-37.5,-19.999999999999996,19.999999999999996,-31.999999999999996,-30.76923076923077,1.4516538651499442
花果山 (江门),江门,2021-09,秋季,7,15,40,0.5,500.0,28,16,0.4615384615384616,0.19230769230769235,0.07462686567164178,0.28571428571428575,0.23728813559322035,0.3,-22.22222222222222,50.0,-16.666666666666664,-16.666666666666664,64.70588235294117,77.77777777777777,1.551475440825302
东湖 (江门),江门,2021-10,秋季,6,24,77,0.7,700.0,41,22,0.38461538461538464,0.3653846153846154,0.6268656716417911,0.5714285714285714,0.4576271186440678,0.49999999999999994,-14.28571428571429,60.00000000000001,92.5,39.99999999999999,46.428571428571416,37.5,2.90592136171443
端芬 (江门),江门,2021-10,秋季,9,19,68,0.8,800.0,32,19,0.6153846153846154,0.2692307692307693,0.4925373134328359,0.7142857142857142,0.30508474576271183,0.39999999999999997,50.0,-20.833333333333336,-11.688311688311693,14.28571428571428,-21.95121951219512,-13.636363636363635,2.796523158096647
花果山 (江门),江门,2021-10,秋季,8,26,58,0.7,700.0,44,28,0.5384615384615385,0.40384615384615385,0.34328358208955223,0.5714285714285714,0.5084745762711864,0.7,-11.111111111111116,36.8421052631579,-14.70588235294118,-12.5,37.5,47.36842105263157,3.065494422097003
东湖 (江门),江门,2021-11,秋季,7,38,74,0.7,700.0,62,31,0.4615384615384616,0.6346153846153847,0.5820895522388061,0.5714285714285714,0.8135593220338984,0.7999999999999998,-12.5,46.153846153846146,27.586206896551737,0.0,40.90909090909092,10.71428571428572,3.8632312918551217
端芬 (江门),江门,2021-11,秋季,8,20,67,0.7,700.0,45,25,0.5384615384615385,0.2884615384615385,0.4776119402985075,0.5714285714285714,0.5254237288135593,0.6000000000000001,14.28571428571428,-47.36842105263158,-9.459459459459463,0.0,-27.419354838709676,-19.354838709677423,3.0013873174637156
花果山 (江门),江门,2021-11,秋季,8,38,60,0.7,700.0,66,36,0.5384615384615385,0.6346153846153847,0.37313432835820903,0.5714285714285714,0.8813559322033897,0.9666666666666666,0.0,89.99999999999999,-10.447761194029848,0.0,46.66666666666666,43.99999999999999,3.96566242173376
东湖 (江门),江门,2021-12,冬季,8,48,46,0.7,700.0,63,36,0.5384615384615385,0.826923076923077,0.16417910447761197,0.5714285714285714,0.8305084745762712,0.9666666666666666,0.0,26.315789473684205,-23.33333333333333,0.0,-4.545454545454541,0.0,3.8981674325337368
端芬 (江门),江门,2021-12,冬季,8,28,50,0.7,700.0,46,28,0.5384615384615385,0.4423076923076924,0.22388059701492535,0.5714285714285714,0.5423728813559322,0.7,0.0,-41.666666666666664,8.695652173913038,0.0,-26.984126984126988,-22.22222222222222,3.0184512805686596
花果山 (江门),江门,2021-12,冬季,8,40,35,0.7,700.0,65,36,0.5384615384615385,0.6730769230769231,0.0,0.5714285714285714,0.8644067796610169,0.9666666666666666,0.0,42.85714285714286,-30.000000000000004,0.0,41.30434782608696,28.57142857142858,3.614040479294717
通心岭 (深圳) ,深圳,2021-01,冬季,3,17,51,0.6,600.0,38,24,0.15384615384615385,0.23076923076923078,0.23880597014925375,0.42857142857142855,0.40677966101694907,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0254391110196828
通心岭 (深圳) ,深圳,2021-02,冬季,4,15,68,0.7,700.0,34,19,0.23076923076923078,0.19230769230769235,0.4925373134328359,0.5714285714285714,0.3389830508474576,0.39999999999999997,33.33333333333333,-11.764705882352944,33.33333333333333,16.666666666666675,-10.526315789473683,-20.833333333333336,2.226025858785788
通心岭 (深圳) ,深圳,2021-03,春季,4,19,73,0.6,600.0,41,22,0.23076923076923078,0.2692307692307693,0.5671641791044777,0.42857142857142855,0.4576271186440678,0.49999999999999994,0.0,26.66666666666666,7.352941176470584,-14.28571428571429,20.58823529411764,15.789473684210531,2.453362726319974
通心岭 (深圳) ,深圳,2021-04,春季,4,14,66,0.6,600.0,34,18,0.23076923076923078,0.17307692307692313,0.4626865671641791,0.42857142857142855,0.3389830508474576,0.36666666666666664,0.0,-26.315789473684216,-9.589041095890416,0.0,-17.07317073170732,-18.181818181818176,2.0007538670958858
通心岭 (深圳) ,深圳,2021-05,春季,3,12,67,0.6,600.0,30,17,0.15384615384615385,0.13461538461538464,0.4776119402985075,0.42857142857142855,0.27118644067796605,0.3333333333333333,-25.0,-14.28571428571429,1.5151515151515138,0.0,-11.764705882352944,-5.555555555555558,1.799164681342774
通心岭 (深圳) ,深圳,2021-06,夏季,3,11,46,0.6,600.0,16,8,0.15384615384615385,0.1153846153846154,0.16417910447761197,0.42857142857142855,0.033898305084745756,0.033333333333333326,0.0,-8.333333333333337,-31.343283582089555,0.0,-46.666666666666664,-52.94117647058824,0.9292129406978888
通心岭 (深圳) ,深圳,2021-07,夏季,4,12,41,0.6,600.0,16,8,0.23076923076923078,0.13461538461538464,0.08955223880597019,0.42857142857142855,0.033898305084745756,0.033333333333333326,33.33333333333333,9.090909090909083,-10.869565217391308,0.0,0.0,0.0,0.9507399211800933
通心岭 (深圳) ,深圳,2021-08,夏季,4,16,39,0.7,700.0,19,10,0.23076923076923078,0.21153846153846156,0.059701492537313494,0.5714285714285714,0.08474576271186438,0.09999999999999998,0.0,33.33333333333333,-4.878048780487809,16.666666666666675,18.75,25.0,1.2581835189854416
通心岭 (深圳) ,深圳,2021-09,秋季,3,19,49,0.5,500.0,18,10,0.15384615384615385,0.2692307692307693,0.20895522388059706,0.28571428571428575,0.06779661016949154,0.09999999999999998,-25.0,18.75,25.64102564102564,-28.57142857142857,-5.263157894736848,0.0,1.0855430428412975
通心岭 (深圳) ,深圳,2021-10,秋季,3,17,74,0.7,700.0,30,17,0.15384615384615385,0.23076923076923078,0.5820895522388061,0.5714285714285714,0.27118644067796605,0.3333333333333333,0.0,-10.526315789473683,51.020408163265294,39.99999999999999,66.66666666666667,70.0,2.1426532822940616
通心岭 (深圳) ,深圳,2021-11,秋季,5,22,74,0.6,600.0,45,23,0.3076923076923077,0.326923076923077,0.5820895522388061,0.42857142857142855,0.5254237288135593,0.5333333333333332,66.66666666666667,29.41176470588236,0.0,-14.28571428571429,50.0,35.29411764705883,2.7040334275725115
通心岭 (深圳) ,深圳,2021-12,冬季,4,27,52,0.7,700.0,47,26,0.23076923076923078,0.42307692307692313,0.25373134328358216,0.5714285714285714,0.559322033898305,0.6333333333333333,-19.999999999999996,22.72727272727273,-29.729729729729726,16.666666666666675,4.444444444444451,13.043478260869556,2.6716614357899457
唐家 (珠海),珠海,2021-01,冬季,8,22,56,0.5,500.0,43,27,0.5384615384615385,0.326923076923077,0.31343283582089554,0.28571428571428575,0.49152542372881347,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.6227238273152773
唐家 (珠海),珠海,2021-02,冬季,6,24,75,0.4,400.0,39,24,0.38461538461538464,0.3653846153846154,0.5970149253731343,0.14285714285714285,0.423728813559322,0.5666666666666667,-25.0,9.090909090909083,33.928571428571416,-19.999999999999996,-9.302325581395355,-11.111111111111116,2.4802675484562657
唐家 (珠海),珠海,2021-03,春季,4,23,78,0.4,400.0,43,24,0.23076923076923078,0.3461538461538462,0.6417910447761195,0.14285714285714285,0.49152542372881347,0.5666666666666667,-33.333333333333336,-4.1666666666666625,4.0000000000000036,0.0,10.256410256410264,0.0,2.4197633549518196
唐家 (珠海),珠海,2021-04,春季,4,19,75,0.4,400.0,36,20,0.23076923076923078,0.2692307692307693,0.5970149253731343,0.14285714285714285,0.3728813559322034,0.4333333333333333,0.0,-17.391304347826086,-3.8461538461538436,0.0,-16.279069767441857,-16.666666666666664,2.0460867574958135
唐家 (珠海),珠海,2021-05,春季,5,13,73,0.3,300.0,32,18,0.3076923076923077,0.15384615384615385,0.5671641791044777,0.0,0.30508474576271183,0.36666666666666664,25.0,-31.57894736842105,-2.6666666666666616,-25.0,-11.111111111111116,-9.999999999999998,1.7004540530723178
唐家 (珠海),珠海,2021-06,夏季,6,8,59,0.3,300.0,16,9,0.38461538461538464,0.057692307692307696,0.35820895522388063,0.0,0.033898305084745756,0.06666666666666665,19.999999999999996,-38.46153846153846,-19.17808219178082,0.0,-50.0,-50.0,0.9010816192829855
唐家 (珠海),珠海,2021-07,夏季,6,7,52,0.3,300.0,17,9,0.38461538461538464,0.03846153846153848,0.25373134328358216,0.0,0.05084745762711865,0.06666666666666665,0.0,-12.5,-11.864406779661019,0.0,6.25,0.0,0.7943223906542906
唐家 (珠海),珠海,2021-08,夏季,5,9,50,0.4,400.0,18,9,0.3076923076923077,0.07692307692307691,0.22388059701492535,0.14285714285714285,0.06779661016949154,0.06666666666666665,-16.666666666666664,28.57142857142858,-3.8461538461538436,33.33333333333333,5.882352941176472,0.0,0.885816401323611
